transaction_id,account_id,customer_name,phone_number,account_type,transaction_type,amount,transaction_date,status
f4bd478e-ab81-4b83-b89c-950c112a885c,a1cb70e2,Anthony Alexander,5461301407,Checking,Withdrawal,617.95,03-08-2025,
5d8f637d-fde2-4112-b197-87687d14ac9d,948939ae,Crystal Irwin,3274862083,Investment,Transfer,657.0,2026-02-10 02:43:55,Pending
8eff1c93-9b1c-4a5f-963b-d2284d6de548,1a154449,Christopher Carroll,7670240634,Credit Card,Payment,70.79,20251015,Pending
ef70d911-56c0-4d04-b74e-412f77bd285f,5390e1d4,Robert Christensen,6795054578,Credit Card,Withdrawal,3353.91,"November 15, 2025",Completed
f15b7e50-ba29-4f69-b6d0-7c38d082b578,d803e0dd,Wendy Logan,9312763834,Checking,Deposit,$3719.54,2025-09-21 06:24:14,Failed
40b7ac6c-c27e-4e95-b3f2-0107fe621913,fa018a2f,Rachel Smith,8904047094,Checking,Payment,1301.65,2025-07-26 05:12:13,Completed
4019adfb-f190-4c25-9a0a-b6d64b6a057f,4d118fd3,Melissa Smith,1663214297,Savings,Payment,3872.15,2026-03-01 04:45:19,Completed
8a5ef1dc-8322-4813-b4e1-e8af03866f29,f36c228b,Michael Santana,9772011255,Savings,Withdrawal,4281.27,2026-02-06 16:27:22,
dc71f3f5-e585-4318-9d8f-81960d1d3edf,1b46b789,Sarah Rogers,2854357057,Investment,Withdrawal,15.4,2025-11-22 00:48:06,Pending
2d56a298-8460-4cb5-ae94-3d54850af146,e79cd2f5,Tammy Russell,0522467503,Savings,Payment,2858.13,2025-07-29 17:25:38,Completed
9dc96a6f-0ca5-4113-aa75-2b2213989757,baf326ce,Amanda Tucker,1686263330,Credit Card,Payment,2159.31,2025-07-27 20:36:19,
24cefc36-daea-4f23-a246-965ee1bdb64b,fa4138d3,Jordan Castaneda,0265620639,Credit Card,Transfer,2328.69,"October 24, 2025",Pending
df92a4a7-d093-4f1d-b7d8-eb0668b9c35a,cc4586a1,William Vaughan,1636391989,Investment,Transfer,3405.58,2026-04-05 14:19:09,Completed
cc4099e1-42a5-4725-a9e6-72a417286cf6,9ebbce93,Robert Franco,8548738967,Credit Card,Transfer,4708.25,2025-12-01 23:52:07,Pending
f4741bb7-fa55-402e-b861-cc73261e1093,45fdc82d,David Yang,3346877781,Credit Card,Payment,1649.68,2026-02-17 17:20:03,Completed
4df36bf2-b1a6-426c-94e6-7d4ef7931f54,a8c2de9c,Randy Hawkins,8012286703,Savings,Deposit,-2189.13,20260118,Pending
3d199f02-c6f9-40b3-9927-c3ec2a51b184,962057c1,Michael Fletcher,1101793507,,Payment,1277.66,04/19/2026,Completed
1661e13b-19d5-43d5-9406-c76e43aee406,2cc29a63,Jeffery Adams,2511306099,Savings,Withdrawal,1564.75,2025-12-19 08:41:38,Completed
cd63eb7c-b59f-4806-8ac0-913d34185cc9,123edf12,Jessica Johnson,5748706897,Credit Card,Payment,4651.89,2025-09-25 04:22:14,Completed
571d0f58-6b05-4b25-a545-c49cdfb19f04,c650e676,Derek Horne,2944914506,Investment,Withdrawal,596.79,2026-07-02 00:59:09,Completed
19c79156-cfe0-4a1f-9d21-8fa4614857e1,2259741c,Jonathan Holmes,1552591202,Checking,Payment,41.27,2026-02-02 10:07:21,Completed
8a6c1d9d-c098-40f8-88c1-32fe9067ea67,3d7ed65d,Mark West,4061904698,Checking,Transfer,4886.71,2025-10-19 13:43:52,Completed
1d14abca-d068-415a-b166-43c966162a80,e37d718b,Edward Johnson,8853790842,Investment,Payment,712.85,2025-11-14 23:42:57,Completed
9ba667ae-313f-42b8-b470-a1f2832db371,65f5caf9,,0161722228,Investment,Transfer,2382.39,21-12-2025,Completed
84b11d6a-19ef-459a-8e57-fd4ecf9a5138,505b3f5a,Nathan White,0064260871,Savings,Deposit,4041.23,"July 11, 2025",Completed
e34bf2ce-dead-46f9-a3c6-6d2e34f24025,f9eee0b0,Cassandra Harris,9943754364,Investment,Transfer,2804.02,2026-05-14 12:43:34,Completed
0381e3aa-5416-4e10-8dd7-89529f8f5621,d0c76fe5,Daniel Wilson,9634508943,Savings,Transfer,4183.41,2026-06-15 02:04:12,Pending
2fb95ed0-cfc0-4413-bc55-70f20ae5e251,5fd1bec7,Kenneth Miller,8382705573,Checking,Transfer,3821.87,2025-12-20 19:43:08,Completed
3713b6c7-17d6-40eb-92a9-95740fa686be,e72b2f36,Shelly Soto,6352923006,Investment,Transfer,$4097.8,2025-07-25 20:32:20,Completed
e963edf7-b282-4451-a63d-ba623fe86c92,2b8a40df,Robert Hays,1038884890,Savings,Withdrawal,312.83,05/19/2026,Completed
658d88f3-dc50-4048-904f-edb7699ac256,d211b0b8,Terry Bell,0875666610,,Withdrawal,2576.84,2025-11-02 07:21:17,Completed
28f47f7a-67bb-42fa-b16e-e755696746a6,2fc33fd7,Daniel Knapp,3343676144,Checking,Payment,4119.18,04/29/2026,Completed
6c02f3a1-b756-4e90-96b9-ce8f0a931e09,ed28880d,Richard Barnett,3770012704,Investment,Withdrawal,1146.96,2025-08-27 08:19:44,Completed
79cabe70-8fea-4965-96bd-3bdf15a0b619,ba41aaa1,Adam Hernandez,2890647697,Savings,Withdrawal,$548.11,2025-07-28 20:33:34,Completed
a28c1a93-755e-4851-a3ae-23aa672cbff8,1014b6de,Juan Estrada,6972336815,Checking,Payment,$1332.78,2026-06-15 07:20:54,Failed
7ba826e6-f72c-4bd5-b182-0434bb724fde,aa77cd0e,John Everett,4008021731,Checking,Deposit,-4204.78,20260301,Completed
986eda16-dcd2-4fa1-b390-642599ffc188,81b6dc56,Matthew Bryant,6208381811,Investment,Transfer,4678.68,2026-06-12 15:52:31,Pending
3dbee67d-ff46-4094-8742-52bb324948a1,62cb3538,Courtney Lawson,6155420495,Credit Card,Withdrawal,3445.31,2026-04-03 09:54:13,Completed
ad150ea2-d097-45bf-9e6f-c8dac0a88fb4,3618630e,Rebecca Long,6006019264,Checking,Transfer,$2251.42,2025-12-22 17:19:56,Pending
4dc31b06-8780-4ad1-90c9-418541713cd5,09a7a101,Alec Henry,5371674184,Investment,Payment,470.1,2026-03-09 13:59:39,Completed
d8806b8d-e7ce-4636-a663-b5e9474a750d,56115034,Parker Nicholson,2081428076,Investment,Deposit,407.18,30-04-2026,Pending
d5e62e88-0029-4535-8330-c8106b5fc12a,b5646e52,Justin Ballard,0148423100,Credit Card,Payment,4589.2,2026-05-11 17:59:52,Pending
046ba653-1c4c-48e3-9ef3-d821d01d7cc2,fdd26a8a,James Ellis,6824421058,Checking,Withdrawal,3726.08,2026-06-02 04:15:34,Completed
a33d58e2-9dc8-43c3-8847-d389ee384252,86884eae,Kenneth King,0710714017,Credit Card,Payment,1495.66,10/18/2025,Completed
d51822f7-4e20-43ae-9ecf-bb86f60d0f45,61977d29,Mrs. Courtney Liu,9670267773,Credit Card,Deposit,3038.02,03/23/2026,Pending
ead560b6-b8ee-46c8-be07-223b3d061c36,b039eed3,Ariana Barron,9072573580,,Payment,1236.7,2026-06-12 22:01:19,Pending
6a2352f4-d933-49c7-8bff-582de572ce1d,22607782,Dr. William Jackson,8162216371,Checking,Transfer,$3320.92,2025-10-31 00:41:48,Pending
63b9cb8d-f7a0-4994-b932-46e7e4271ba1,05efd43c,Karen Dixon,1203075914,Credit Card,Transfer,4564.18,12/29/2025,Completed
d287a948-8b75-4ccc-a5ac-20fab6bf1653,e6c3aa14,Kimberly Bender,9301560749,Savings,Withdrawal,3907.78,2026-01-18 16:05:14,Completed
3cab0541-e485-4034-a188-9c30dd9ea727,ed4b2ecb,Seth Moreno,7459049691,Checking,Deposit,4459.55,2026-01-21 17:16:42,Pending
f144c385-cbe8-4def-9036-4ccd67c73d3d,8fa0183a,Kimberly Shelton,3825925052,Savings,Payment,3971.15,2025-12-24 13:57:57,Completed
ed930d79-799d-4f92-9742-17782fc904f1,437d6e93,Veronica Pollard,4748298020,Savings,Payment,743.06,2026-02-12 23:52:06,Completed
a01a58c7-5366-490f-8fa9-1dd605a8b701,23861ee1,Darryl Schmidt,3654970702,Investment,Transfer,4332.87,2025-07-24 01:11:53,Completed
c90ffa18-c1a1-4674-b4e5-3e950a3f0306,898e50f3,Tamara Walters,4512904175,Savings,Payment,2219.31,2025-12-05 03:00:19,Pending
2065c306-a9a8-4cb8-9d05-7a47564e8021,dc8e0c02,David Calhoun,4222512448,Savings,Transfer,$2986.03,2026-02-14 18:54:01,Completed
bf0565f2-f154-4b10-85ef-bd6fbbc84c5b,1f673324,Destiny Rangel,5542979730,Credit Card,Payment,$3650.08,2025-07-28 11:36:43,
2d83aaf6-1f44-4753-b06f-0db2fbceb1ce,8fc1a668,Erin Long MD,1460121641,Savings,Payment,3849.79,2026-05-18 13:58:22,Completed
7f156a32-8cb5-4268-86d6-4624df432b4f,d86f2daf,Emily Carr,0070642904,Credit Card,Withdrawal,3423.91,2025-07-13 10:22:19,Completed
58130c11-f91d-479a-a84a-74b26ec54994,d709cb5c,William King,9742990379,Savings,Transfer,742.77,26-01-2026,Completed
d873b7e8-3610-4db9-96d1-eea8b37fb75f,a325d8aa,Gabriel Hodge,5087980364,Credit Card,Payment,1164.46,20251027,Completed
1bedb24e-a01a-442d-9b7a-705680ca6b6c,b22af81b,Richard Jordan,5269630913,,Payment,953.26,2026-05-15 21:50:34,Completed
f26ae148-b026-4f3e-90df-432fa4fc4860,9e3716c8,Luis Frye,5971090694,Checking,Deposit,1841.69,2026-03-13 08:15:47,Completed
b97f428d-67aa-4d56-9e86-254abf06367a,0186fe36,Shawn Mendoza,1086156172,Investment,Withdrawal,3715.36,2026-05-23 01:16:25,Completed
10f42d5e-6e3e-4525-b3b2-527c954e7cda,d2f76e71,Raymond Smith,5671005322,Investment,Transfer,269.74,2025-12-23 22:31:56,Completed
9d057288-0ad4-4704-9f65-a7afe042d7a5,a5592649,Dennis Perez,3945010368,Credit Card,Transfer,2785.46,2025-11-22 21:45:56,Completed
77bbc568-7a15-44eb-8b26-972aea05b998,de357072,Patrick Nelson,4027137624,Savings,Withdrawal,3355.86,2026-02-16 02:31:18,Pending
125b2f2a-0e3f-47df-a032-0095657d8026,42d65643,Angela Rodriguez,3947124600,Savings,Payment,1879.67,2026-05-22 06:01:02,Completed
e34bf2ce-dead-46f9-a3c6-6d2e34f24025,f9eee0b0,Cassandra Harris,9943754364,Investment,Transfer,2804.02,2026-05-14 12:43:34,Completed
71c7fdaa-44db-4580-beab-269f2f5497d1,e99e5c5f,Karen Mason,1981284539,Checking,Transfer,3161.43,2026-03-28 06:44:54,Failed
a1a658de-40bd-4477-9618-c86a089b50b0,7934f8a3,Maria Turner,4291839701,Savings,Transfer,3465.67,"July 01, 2026",Completed
61bb9e5e-02ee-48c3-afab-6ca6e6bf37ab,53f8d1d4,James Gordon,8813497528,,Payment,1442.66,2025-12-29 06:45:26,Completed
92bd3834-31a1-4104-9866-8723083affb7,e05f38af,Angel Green,7832044334,Investment,Transfer,83.58,2025-11-03 20:06:39,Pending
29e27df9-e946-4d64-a0f3-664d9743b244,b69f4f61,James Lawson,2350911457,Savings,Transfer,226.18,05/26/2026,Failed
6f16fc07-220b-4b45-9428-c0e618bdbb3e,74adda9e,Jennifer Robinson,1324282867,,Withdrawal,3211.24,2026-02-16 23:08:43,Completed
a422a38a-0622-4ab2-9c42-8bc1af8fd384,df8ee929,Michael Wells,2349069029,Credit Card,Withdrawal,1210.07,2025-07-19 16:22:29,Pending
08346170-75e6-44cb-8fb1-fe6d29b32f07,ba8f845d,Ricardo Fernandez,5722952202,Checking,Withdrawal,1226.46,2025-07-12 13:55:45,Completed
53a88da3-1650-4f94-9af4-f1267fc2595e,25c2ad59,James Vance,7408889247,Checking,Transfer,819.76,11-01-2026,Completed
c3fe05ae-3f0c-4ed6-9c8c-07537ce2ea1c,619a2c0a,Michael Schultz,6629072560,Checking,Transfer,1674.19,2025-11-12 12:53:53,Completed
50431631-4ddc-4522-92e4-1fce8b9cea76,8674498a,Timothy Phelps,6947481382,Checking,Transfer,$2872.82,07/21/2025,Completed
8936b9f0-91ba-4ef1-9ba3-dd869db6526c,567984e0,Leah Patton,3817182843,Credit Card,Payment,1344.85,2026-01-22 05:25:22,Completed
b2728401-361e-4550-9bde-788165d97460,ad78523e,George Hopkins,4986857244,Savings,Payment,1789.75,10/28/2025,Completed
4d8f8f4a-fc8c-4495-943e-7db7c23d78da,0abdd1ce,Jonathan White,9299611214,Investment,Transfer,367.42,2025-08-24 20:27:31,Pending
8b994d41-d124-4c5a-b463-aaadc1bf2420,5a0e7223,Richard Sims,6489905555,Credit Card,Payment,375.08,2025-07-30 07:36:56,Pending
486117de-efbf-4b60-9526-6fc5934160a4,2bde83f5,Tristan James,9922852291,Credit Card,Transfer,859.73,2025-12-12 03:01:50,Completed
ef25d29a-426b-41ed-9c9d-0c529eb953ce,1fb5e3a0,Ruben Bishop,5757429134,Investment,Transfer,2468.68,20260125,Completed
ef5831df-0adf-4b24-931f-a2052deb10d7,ecfd4370,Jack Chen,6611600694,Savings,Payment,1140.21,2026-01-23 08:14:12,Completed
8609339f-167b-43ea-beee-92e83c345e66,d888d90c,Matthew Gregory,4442844567,Credit Card,Withdrawal,4417.28,20251222,Completed
3c1cfc16-7f4a-4983-8d4d-27cf971a57a3,51573344,Jason Gibson,9851333357,Investment,Deposit,2618.96,2025-10-08 00:24:23,Completed
fc5eaec8-aaab-4e11-8446-e87a10ea3399,9c50cdec,Jamie Martin,5429596738,Credit Card,Transfer,$3188.29,2026-04-25 18:13:57,Completed
084172a8-135e-43e6-9a83-8eddc08e8499,e9653818,Sandra Watts,6097025574,Credit Card,Deposit,-4569.2,2025-12-04 04:24:47,Completed
17da59c3-3820-40dd-8fe5-22a32d6fd983,4e347ec1,Christopher Jenkins,0044695953,Checking,Transfer,4666.74,"February 16, 2026",Completed
7663f372-2e51-4c96-9bd0-f3b14b49cd8d,cd200de4,Peter Rush,4018445038,Checking,Withdrawal,2650.0,12-11-2025,Completed
e38231e1-f419-4948-a1ea-c0277c1f3fd7,beac79e0,Kaylee Holmes,4305289885,Investment,Transfer,1191.68,2026-06-24 19:18:59,Completed
b7fa4aff-509f-4f7a-8ded-c0b1ea9787b8,bd8e6849,Danielle Reyes,3073776115,Credit Card,Deposit,801.19,2026-05-07 13:31:11,Completed
759dcc10-f9fe-4954-a8fe-b23a4d30bb19,f077f4ae,Hannah Alexander,8929916749,Checking,Withdrawal,3183.16,2026-01-26 05:07:43,Completed
5ef30a41-9b96-4439-bff3-3592493aa993,71553b09,Monique Robbins,5637787214,Credit Card,Withdrawal,4133.72,2025-12-26 10:31:08,Completed
15ca9a10-4c46-4927-a300-80a6f4f79f80,3bcc120b,Frederick Anderson,3369093421,Savings,Withdrawal,4490.74,2026-05-09 20:45:10,Completed
6a10d364-86af-471d-a66e-9c37bdc35d8d,6e5d6994,Patrick Nguyen,4026641461,Savings,Payment,2616.82,2026-04-14 05:09:11,Pending
ea82ebff-958c-4ea0-aa10-a0d5f81b27a2,928d939b,Jasmine Smith,0282242455,Credit Card,Deposit,2826.36,20251125,Completed
89447e22-c4d0-49ca-94d4-c8a9ed7fab75,2b6165a1,Lucas Torres,9761949529,Credit Card,Deposit,969.83,2026-05-20 08:41:56,Completed
eeeceddc-87b8-432f-a80b-b6fc453b5387,bbc20105,Lori Smith,7779364819,Investment,Payment,1376.62,2026-01-10 13:14:38,Completed
a3e9f286-0aa0-46e2-a584-9e16d22b11e0,e30b866c,Francisco Hoffman,2091313093,Investment,Deposit,2624.51,2025-10-06 09:30:43,Completed
025fc230-780c-4225-b6d7-d193c370abf2,b6f2500d,Shannon Johnson,8244125833,Investment,Payment,3553.23,2025-12-18 22:54:20,Completed
81d6c797-5054-4ce5-98c5-cb2777c9a5e9,1dd7c4f9,Justin Reed,3336233385,Checking,Withdrawal,3292.21,2026-06-30 18:09:33,Completed
03831863-e0f3-453d-9a28-ec3fe7ef8ed0,3bd25465,Peter Sanders,9668035747,Investment,Withdrawal,2701.65,12/23/2025,Completed
9045c106-4511-485f-b26a-e9b967e85f40,c4e542a7,Karen Thomas,2203546169,Credit Card,Withdrawal,2248.59,2026-01-17 12:14:42,Pending
e5a7bcf9-3a9a-4b10-aab4-4dc624305eda,5d272976,Charles Guerra,3980027903,Investment,Transfer,4484.01,02/12/2026,Completed
20b1116e-1038-4f36-9a48-8118b18c5981,93d1f5ec,Jonathan Dunn,4550453073,,Deposit,4573.96,"November 02, 2025",Completed
e92dad67-0cd2-43f4-a0bf-69be5b988744,1cafd084,,9494871705,Credit Card,Withdrawal,$1185.79,2025-10-19 03:35:50,Completed
8e0ae523-89b4-4f23-b3cf-37622bac6d4e,f046f68b,Jamie Lee,5084865820,Savings,Deposit,4004.22,06-08-2025,Completed
7867dea0-2846-42e1-b56f-cde12dd6cf2f,8ede9ac7,William White,9573553332,Savings,Transfer,581.52,2026-05-09 16:27:35,Pending
ab37e458-8d6b-44b6-a596-d06943c596eb,cad18304,Daniel Mcgee,8199667575,Checking,Payment,933.72,2025-07-26 21:00:38,Completed
0e121e82-6143-4279-bc7a-8c09ff39eea9,6f1f6c15,Diana Benitez,3592876986,Checking,Deposit,2729.68,2025-09-03 08:12:23,Completed
3ee88734-2380-4a2d-9f63-edcc8fb7b0ba,d58dffe8,,5141070438,Investment,Transfer,4084.71,2025-09-28 17:17:39,Completed
39d7439f-0441-4f8f-95d9-df5b4bf6957a,d440d7d3,Cameron Thomas,8983957521,Checking,Payment,1115.4,2026-02-11 18:10:34,Completed
6957121d-b992-4bac-9190-06c7f7a8564d,4462d6ba,Alexandria Medina,4225511530,,Withdrawal,4072.54,2025-11-03 01:43:11,Completed
8e1ca12e-8fca-4960-bce5-c1d3bda8926c,afa04b01,Brittany Gill,7778980203,Checking,Deposit,1561.27,2025-10-19 17:50:09,Completed
d94f1a9f-b713-47be-af52-2f2563ceb970,4a6d2e0a,Isaac Harrison,6918886651,Savings,Transfer,4270.33,2026-03-24 14:25:46,Completed
9df1f210-d08e-4de0-bf7f-7cbee56b1781,ee55f774,Taylor Dean,0661108970,Investment,Payment,4459.95,2025-12-23 14:56:07,Pending
95a9e288-9b75-4314-9bd8-2e7ce709b220,7bfd2f99,Audrey Delacruz,8975085075,Investment,Deposit,965.36,2025-07-17 03:26:07,Completed
f56cec02-0fdc-4cc1-93c0-4350ea623ca2,5d0a51c8,Shawn Griffith,2674732197,Savings,Withdrawal,1764.22,"September 26, 2025",Completed
1bc8e889-8a69-4663-8716-41ccf2853f9d,f20df29b,Tanya Becker,6003174513,Savings,Withdrawal,4942.45,2025-08-10 16:57:30,
c0aa50bd-f5d1-4240-97bf-f4734d1449c3,912c8fc3,Wanda Myers,4070949663,Credit Card,Deposit,4098.21,2026-02-06 11:46:40,Completed
95d8eed4-1c83-43be-aa7f-032ed7e08a05,817a753f,Shannon Bennett,9056761783,Credit Card,Deposit,305.99,2025-09-07 08:32:13,Completed
4f1b6732-9a0c-4d17-80ee-6f4e5300b892,09849c67,Laurie Rios,7604418989,Savings,Transfer,1076.69,"September 29, 2025",Completed
a7f7f8e2-e0a5-42bf-92ae-5f5898a30f61,c74ccb16,Jay Kelly,3970727540,Investment,Transfer,1473.51,2025-12-17 00:48:13,Completed
08346170-75e6-44cb-8fb1-fe6d29b32f07,ba8f845d,Ricardo Fernandez,5722952202,Checking,Withdrawal,1226.46,2025-07-12 13:55:45,Completed
26c3a6f8-f97a-48fb-af08-1c2375596924,cc87cb46,Michael Williams,7663845472,Savings,Withdrawal,1289.25,2025-08-18 11:13:34,Failed
a3d2bfaf-1271-4f3b-ae09-f0ad905350e8,daf11e45,Katrina Aguilar,1625221050,Investment,Transfer,$2620.91,2025-07-19 17:49:04,Completed
b3a91a15-135e-4a1a-91b9-517ed591ac1d,b25a5321,Nicole Mitchell,6831200402,Credit Card,Payment,991.79,2026-03-18 20:27:21,Completed
c5a9f6fb-1d66-400c-9a9a-dadfbc5395e4,faba78ff,Craig Shaw,8287667506,Savings,Deposit,-1130.89,2025-07-12 23:30:14,Completed
d4476432-6b13-4fdd-953d-7fbc7d4fab39,eae5df5d,Wendy Woods,2976369813,Checking,Payment,3818.28,2026-02-12 04:37:21,Completed
949f6c95-36f3-48ea-8899-11aaf6f2474b,981bd2f7,Kenneth Ross,5118561223,Credit Card,Payment,1576.65,2026-01-27 01:02:49,Completed
e496d272-4673-41cf-84b9-363a481df962,2e0c75a3,Brandon Harris,1855845028,Credit Card,Withdrawal,3583.99,2025-07-24 18:33:39,Completed
2beb054d-b3f9-4903-946e-4d651c951514,b9389691,Joseph Perry,8125956177,Credit Card,Deposit,3978.62,2026-04-25 22:08:12,Pending
445d3063-199a-401d-afaf-2c9fa1c2cfcc,b04565d5,Matthew Moore,1777471867,Checking,Transfer,2581.42,2026-01-16 19:51:46,Pending
59e1b92a-8683-4626-bf64-5584ea14e9c9,4e24b324,Christopher Leach,0162977196,Checking,Transfer,3332.99,2026-06-25 02:56:11,Completed
789ee688-3ce5-400b-ab7b-7871ff13d17f,2579e96d,Mikayla Wade,7590220935,Checking,Deposit,3851.84,2025-11-05 08:55:22,Pending
b1a42f29-6e4e-43f2-98d0-897df172db0e,7fa0f366,Cassie Reynolds,2224372213,Investment,Payment,3092.97,2025-07-12 10:10:32,Pending
c74fea90-e2e5-4d2e-8276-1f919d5a7304,4574dbb0,Heidi Ward,6283791275,Investment,Deposit,2474.83,09/14/2025,Completed
2145f190-2d61-4791-b9a2-fb7838920323,229e7001,Cynthia Fitzgerald,0923173477,Investment,Transfer,$1559.94,05/04/2026,Pending
c59d4e18-7632-4df9-bba8-a6cda2c6d8ca,3d475418,Christopher Robinson,9749791310,Credit Card,Transfer,$1089.39,2026-05-31 14:54:44,Completed
efc588a2-9a44-405b-8e0d-3ebe5ef6b7d3,7488b727,Jonathan Mills PhD,9206067284,Credit Card,Transfer,587.98,2026-05-04 23:32:32,Pending
4b54df98-1873-4314-b2f6-4d1ba2971d5e,120be0c0,Miranda Haynes,2540596889,Credit Card,Deposit,2919.17,2026-02-10 11:53:53,Completed
a285d522-8861-4005-827d-58529ae3394b,ce78bcc6,Michelle Thompson,7351061083,Credit Card,Deposit,4322.34,2025-12-13 23:55:05,
2ce86e8e-da07-4cfc-82e8-970111f4f3da,2ff8e613,Caleb Flynn,8487114432,Savings,Transfer,2322.78,2025-11-08 21:41:18,Completed
4437db12-4d16-4df4-9e71-c965d5b72ab1,036386ec,Ariel Morrison,7013421713,Investment,Transfer,1212.71,2025-09-23 19:42:41,Completed
98c046b6-e4af-49c2-98bb-8bf4f8d3668d,30f971c4,Tiffany Olsen,9654083491,Savings,Deposit,4845.81,2026-02-21 00:28:56,Completed
54aae966-0d59-4b67-b13f-9910f8a1b96c,affe689f,,2241272942,Credit Card,Transfer,4910.52,10/18/2025,Completed
c00baeb1-10ae-41bf-b3f2-ce6f134b9fd2,a0967a87,Blake Larsen,1636827858,Investment,Deposit,$3401.92,2025-11-04 16:42:01,Pending
8b73f971-8726-4a27-bb91-2afe29917ab5,97c293db,Dawn Johnson,0155687540,Checking,Withdrawal,4891.01,2025-10-30 04:24:58,Completed
72a787b4-ca3e-49dc-ba1e-feedd3bb52a4,fa0c238d,James Walker,6768620305,Credit Card,Transfer,549.02,2026-04-18 21:37:39,Completed
45ba97da-d176-469a-9616-265214705c5a,806f6dcf,Jessica Wilson,0597181140,Checking,Deposit,107.42,2026-06-07 03:58:07,Completed
9a06c907-7e38-45fe-a33d-9cc6b4329a94,80cbf6f6,John Castro,8838332034,Investment,Deposit,2954.37,10/13/2025,Completed
2878a404-2b65-4aae-9652-2c29536225a8,d6189816,Pamela Caldwell,2161197346,Savings,Deposit,747.73,"March 06, 2026",Completed
3558cb9d-305d-488d-993f-2dbfe89fff08,e655f9a0,Nicole Haley,9673184426,Savings,Deposit,-3919.2,2025-09-19 17:41:31,Completed
8fe3ebae-9d21-44d4-a361-e9eee5e747da,40b60ab8,Crystal Lara,2130137394,Investment,Transfer,4525.14,2025-09-07 06:07:51,Completed
6fd78dd0-4c86-4ffc-aba2-91b8f41b15bb,e7cf9ca1,Taylor Willis,2050199682,Credit Card,Deposit,1949.46,"February 25, 2026",Pending
9b03ddd1-3cac-4e18-a0c2-f62bfc4fea19,b1af3973,Jamie Hill,7675584102,Savings,Deposit,218.35,22-03-2026,
bf63c1cc-4672-42b3-8842-5dacdb1635bd,b1b3841a,Todd Payne,9219496927,Savings,Withdrawal,4782.06,2026-06-27 05:42:37,Pending
84760b42-2690-415a-bd14-89c9b718bb19,c158b6a5,Julie Washington,1252141134,Checking,Deposit,$1626.69,2025-08-08 14:23:18,Completed
38121939-1319-41af-91ff-2265b500c8e5,de4c3120,Benjamin Black,1002618572,Checking,Transfer,1329.08,2025-11-03 06:23:27,Completed
abc5562b-06c1-448f-8320-6d21ce6d1fd5,13408d25,Brian Medina DDS,0120403584,Credit Card,Deposit,1566.17,2025-10-09 19:18:33,Completed
6ee71772-d04e-408c-b442-f9efe832c12c,37259e08,Melissa Vasquez DVM,7982206942,Checking,Withdrawal,3931.46,2025-10-16 19:42:06,Completed
d3efac12-1df0-4390-b94f-79210baf9430,0ef14b2e,Gregory Brooks,1319988695,Investment,Withdrawal,1919.26,2026-04-18 17:26:34,Pending
ae0684b3-6fc7-4839-8b65-8f4ad4783a61,ebf39fb8,Thomas Moran,4717024981,Investment,Transfer,910.03,2025-11-22 08:26:40,Pending
291c4475-d271-4e67-8744-57915509e63e,b1e9ef2e,Heather Franklin,5724296982,,Withdrawal,934.12,07/06/2026,Completed
1d84f986-bed2-4dd1-9f25-5610485aae97,473be95a,Stephanie Meyer,9351679275,,Deposit,1987.12,2026-05-31 10:06:25,Completed
f3fb491d-35ba-4785-89fd-1bc90e67be95,2ec07f0a,Rebecca Pena,4748693427,Checking,Deposit,3739.88,2025-08-15 02:37:21,Failed
ebd9a050-0774-4fc4-adce-649bfb2f1129,4e05e636,,6402524322,Credit Card,Payment,202.99,2026-01-20 15:28:37,Pending
e98ef7ec-777f-414a-8fda-dbcaa161805d,583a759b,Daniel Powell,6877665085,Checking,Deposit,4690.14,2025-07-18 05:26:47,Completed
a3ca0a87-950d-45e4-a7e3-64b09435655e,08d62408,Kathy Long,6474613397,Investment,Payment,3554.35,20260612,Completed
d2e9a68a-c3f0-4612-ada4-38c37cedc726,81b3ed19,Amanda Snow,1877860523,Investment,Transfer,4782.98,2025-08-02 10:32:35,Completed
8f4c91d2-685b-44e9-a945-f77d670c7f22,cd333b90,Brandon Day,6021356984,Checking,Withdrawal,99.96,2026-03-12 07:31:31,Completed
240d5c99-aec4-4185-96c3-309a41c5e852,55ed2aa9,Charles Glover,0285960087,Savings,Transfer,2251.23,09/12/2025,Completed
273975ec-b23a-45be-aeef-031b50ba64d7,3861e073,Andrea White,2286583638,Credit Card,Payment,4489.32,2025-12-28 02:59:44,Completed
8c0ed24b-acb0-467b-ae9d-73181c730dbe,8aaf884d,Robert Brooks,8283094812,Investment,Deposit,2445.09,2026-06-13 22:49:24,Completed
39be0843-a0f3-4366-bb51-c4490408d896,593cc564,John Smith DDS,4677111378,Credit Card,Withdrawal,175.15,2025-11-30 17:32:27,
5bd9f5da-2ad7-4fe4-a8c8-be3f10eb7d7a,3343b9b0,David Lowe,4388958318,Checking,Payment,1340.94,2025-10-13 15:17:42,
0468f047-4f61-442b-96e1-d50fd7682b5c,e5be39ef,Alyssa Walton,9579794029,Savings,Transfer,4623.42,2025-08-12 06:04:36,Pending
2b06c2e4-02ee-4709-a539-3799e6b5e681,e5ac60c6,Leslie Hickman,3134704784,Credit Card,Deposit,1155.21,04/02/2026,Pending
7a6f1d44-24ac-4e87-b744-fa7e1e0f72b6,90b7ddc1,Ellen Perry,1622524749,Savings,Deposit,3456.24,2026-04-27 07:02:23,Completed
